convergence_time,converged,slope,intercept,final_disagreement,topic1_disagreement,topic2_disagreement,topic3_disagreement,final_distance,iterations_recorded,n,network_type,logic_type,repeat,seed
51,True,-0.3317256462038899,-0.1768177370230065,1.1869797973280893e-08,7.880123501188503e-09,7.880123503311907e-09,7.880129585717795e-09,5.437382715368674e-08,51,13,small_world,heterogeneous_cascade,18,345730805
44,True,-0.42843062740596083,0.4739399774473853,3.1834347664502532e-09,2.0878328027922812e-09,2.0878328037285082e-09,2.087811707841814e-09,1.5615575335197138e-08,44,13,small_world,heterogeneous_cascade,19,70520364
48,True,-0.36677753200608193,-0.06328863169545798,6.116471504465933e-09,3.977987470952384e-09,3.977987467236491e-09,3.98075122541415e-09,3.107348378080838e-08,48,13,small_world,heterogeneous_cascade,20,378592787
39,True,-0.4853700177787197,0.14297762959373006,2.088296966226907e-09,1.3314761010557356e-09,1.331476095084369e-09,1.331014980246137e-09,1.1608521816030216e-08,39,13,small_world,heterogeneous_cascade,21,532144000
38,True,-0.49841150962729436,0.42730085955611546,3.405957756679277e-09,2.160492816905136e-09,2.160492817375339e-09,2.161526820537425e-09,1.4765220179299278e-08,38,13,small_world,heterogeneous_cascade,22,94639768
45,True,-0.4190730232136665,0.7181547521139503,4.0316830055221825e-09,2.721741242690606e-09,2.7217412425172346e-09,2.7218527459752912e-09,1.9411229091705658e-08,45,13,small_world,heterogeneous_cascade,23,305684415
49,True,-0.38712752774310966,0.9341968553383925,3.8281747304400644e-09,2.5653243425340073e-09,2.5653243425010785e-09,2.565285015411278e-09,2.259676996197961e-08,49,13,small_world,heterogeneous_cascade,24,166062632
27,True,-0.7674076182015963,0.5031689245232247,4.685127707373392e-10,2.0340517653454945e-10,3.5089637573629924e-10,3.6357120337093417e-10,2.684807402208376e-09,27,13,scale_free,independent,0,500648280
34,True,-0.5819614889181679,0.4654785122108154,2.6517444563539626e-09,3.0248534538860555e-09,3.873657074363687e-10,1.7292717692997476e-09,9.782529781228204e-09,34,13,scale_free,independent,1,968480237
37,True,-0.4729313230506154,-0.43260940079719834,7.209967887151546e-09,7.565554983254946e-09,3.393288672896861e-09,2.6199555231459883e-09,2.258777931836511e-08,37,13,scale_free,independent,2,389096711
35,True,-0.527123055631823,-0.5513865630118012,3.2158003780662147e-09,2.611637499376611e-09,1.87418627293714e-09,2.2579896547420878e-09,9.758980972088275e-09,35,13,scale_free,independent,3,863258615
36,True,-0.5084984129703202,-0.09362788105988784,4.472593368882874e-09,1.3901702221971008e-09,5.961751750525528e-09,1.45222996483796e-09,1.4845386422897174e-08,36,13,scale_free,independent,4,214538972
39,True,-0.46573929238292794,-0.30689888816300953,4.638499672519989e-09,1.0413593017864535e-09,2.264528248250301e-09,5.070985975058446e-09,1.38504206300701e-08,39,13,scale_free,independent,5,780497023
43,True,-0.39938516772768207,-0.9153924076895745,1.1146712657998791e-08,4.7958211664622645e-09,1.0006552991776448e-08,5.59059827879853e-09,2.180762832652332e-08,43,13,scale_free,independent,6,562672410
33,True,-0.5894585763892027,0.1414351030959092,2.5520967884604604e-09,7.373974682852347e-10,1.0671566735477906e-09,2.7517478370698934e-09,8.93434780178627e-09,33,13,scale_free,independent,7,758173302
55,True,-0.278231591953514,-1.724592376909232,3.958796931897793e-08,2.2576382243281917e-08,3.478357002026176e-08,1.966429353812147e-08,5.329113836207232e-08,55,13,scale_free,independent,8,755539542
34,True,-0.5508137373710833,-0.30586002747636587,2.1784596960656534e-09,1.8137263521121456e-10,2.212563794630963e-09,1.8324845544385441e-09,8.547878639344847e-09,34,13,scale_free,independent,9,532432300
45,True,-0.37161995816783955,-1.0653611132531429,1.3174847468633104e-08,1.0360139635033873e-08,9.436926611751472e-09,8.338624781939753e-09,2.7802566059131514e-08,45,13,scale_free,independent,10,257422362
60,True,-0.2524728272140663,-1.4868839108900964,5.25358378034146e-08,1.7399034641512973e-08,1.8533170840388853e-08,5.613876919135955e-08,7.73587751243932e-08,60,13,scale_free,independent,11,526184165
46,True,-0.3585835660162952,-1.1188693345251106,1.7268607181159474e-08,1.8958931822838747e-08,4.768190094198036e-09,3.888743765038178e-09,3.2960299731324546e-08,46,13,scale_free,independent,12,826789881
42,True,-0.41470029584785545,-0.9822642285178672,7.126475844016742e-09,4.730894600898994e-09,6.810624572838188e-09,2.3173946579231526e-09,1.5871634076868194e-08,42,13,scale_free,independent,13,970659048
31,True,-0.6611207408696176,0.8901887905858219,1.5357890538997563e-09,7.751579957633837e-10,5.762523436518971e-10,1.6127691341347234e-09,6.515322757932427e-09,31,13,scale_free,independent,14,927504859
32,True,-0.6351769260879512,0.6159991067655832,1.0814227170995053e-09,8.97706076513418e-10,8.680214767093692e-10,2.961107312642007e-10,5.317484816178592e-09,32,13,scale_free,independent,15,181467063
30,True,-0.6921892363561417,0.732183984552487,6.143317018009029e-10,1.4043656046339923e-10,5.729478276813308e-10,3.563583262188887e-10,2.9400975667437687e-09,30,13,scale_free,independent,16,104594980
41,True,-0.424910625452869,-0.8931773391276436,8.170674291266006e-09,4.3417957361480115e-09,7.56601945374411e-09,4.475629792448815e-09,1.9098229485490338e-08,41,13,scale_free,independent,17,668947658
55,True,-0.2885239170784235,-1.5413315536991663,2.3582243375565803e-08,1.030928923021866e-09,2.1636868059791855e-09,2.8172707610810823e-08,3.657401712269356e-08,55,13,scale_free,independent,18,992335736
51,True,-0.32383217059386943,-1.2025879278452145,1.2981832368157007e-08,1.6019191838018238e-08,3.658899958833099e-09,2.1446615937048564e-10,2.7877646146138644e-08,51,13,scale_free,independent,19,52575990
36,True,-0.5106551483393189,-0.2169917339116303,5.353426459748872e-09,9.690702077628627e-10,5.781853889331832e-09,1.9591864000715692e-10,1.5140708903896148e-08,36,13,scale_free,independent,20,656572634
34,True,-0.5581193650005261,-0.20145248719748907,3.2013888133876335e-09,8.342728536254945e-10,3.234210479281133e-09,2.0358165179589214e-09,1.0632440388419827e-08,34,13,scale_free,independent,21,945519890
41,True,-0.3888900080190746,-2.114125731026343,1.0292664813628074e-08,3.115904688592966e-09,4.776485007165291e-09,1.0091435809581705e-08,2.1739439226158986e-08,41,13,scale_free,independent,22,847184415
39,True,-0.47020332927047465,-0.48654386968031693,4.083977584577275e-09,9.339928352955634e-11,5.110910696356874e-09,1.7495223042226405e-09,1.2274236782028038e-08,39,13,scale_free,independent,23,103921900
35,True,-0.5599641739562481,0.6808403143170084,3.277526593964032e-09,3.1871493471946123e-09,2.2866420123310148e-09,8.937076258103427e-11,1.1598267820625562e-08,35,13,scale_free,independent,24,923900400
31,True,-0.7032845343497263,2.1714215529330785,2.6223765196057666e-09,2.0212886819420196e-09,1.6585615453498126e-10,2.2729537391297223e-09,7.309240895170288e-09,31,13,scale_free,independent,25,921322536
28,True,-0.7516489034827601,0.5328464996638478,5.117820030417053e-10,2.5971644044212573e-10,3.3897784526013684e-10,4.5559768924465817e-10,2.4395683511907083e-09,28,13,scale_free,independent,26,578977524
64,True,-0.25296436895607316,-0.7189549048458218,4.101133430348074e-08,3.3996075317140745e-08,2.0836462690154538e-08,2.857020767786196e-08,5.841356184599471e-08,64,13,scale_free,independent,27,978894714
30,True,-0.6715918550261759,0.6779594703795473,1.7979164817961273e-09,1.1987105415528335e-09,1.3028705944157573e-09,8.583992729519895e-10,7.950274463624145e-09,30,13,scale_free,independent,28,4618798
43,True,-0.40683290888526,0.23336335117650822,1.8559469408454648e-08,5.767226039954223e-09,1.073163779964083e-08,1.92051707346616e-08,4.761648015753706e-08,43,13,scale_free,independent,29,616610629
35,True,-0.5262382140898744,-0.7596112721533099,1.411985239337245e-10,9.989415862147845e-11,9.989415757810652e-11,9.989415690152408e-11,8.881441702453342e-09,35,13,scale_free,cascade,0,38541999
35,True,-0.5304406639880761,-0.5406874551769011,4.67629722862572e-10,3.4683805293965774e-10,3.4683805325391394e-10,3.4683805563786966e-10,9.507011623964895e-09,35,13,scale_free,cascade,1,680418805
38,True,-0.4674079798921812,-0.8463312318335818,4.958425675894099e-09,3.3383645658514232e-09,3.338364581836288e-09,3.338364576600546e-09,1.338746960536958e-08,38,13,scale_free,cascade,2,913428669
37,True,-0.4732988442732427,-0.8895866466976585,3.091287338362624e-09,2.293446259916242e-09,2.2934462627746645e-09,2.293446273880815e-09,1.1273108104847739e-08,37,13,scale_free,cascade,3,562668013
56,True,-0.2751076979462463,-2.167658643289204,2.032625843264862e-08,1.406803390177359e-08,1.406803390177359e-08,1.4068033900499205e-08,3.075691137456494e-08,56,13,scale_free,cascade,4,83263111
40,True,-0.42339592477848154,-1.2540058163976429,8.997968816703054e-09,5.87030423957946e-09,5.870304236149192e-09,5.870304225848382e-09,1.9306448223239416e-08,40,13,scale_free,cascade,5,26532437
42,True,-0.4319183747522281,-0.14245263556617113,6.21127888373442e-09,4.4979844593166006e-09,4.4979844593166006e-09,4.497984464900861e-09,1.8238411625277696e-08,42,13,scale_free,cascade,6,335573455
35,True,-0.5226297441927301,-0.013336868070025416,5.152811943646856e-09,3.3689713909717168e-09,3.368971371889091e-09,3.3689713609025306e-09,1.7964506752122737e-08,35,13,scale_free,cascade,7,743459961
37,True,-0.45608174865206735,-1.0556798757076165,9.931886267293346e-09,6.586811174892524e-09,6.586811171467208e-09,6.5868111834081655e-09,2.4822485687269508e-08,37,13,scale_free,cascade,8,151032324
42,True,-0.3849640223808818,-2.0654488603202985,1.150933135963665e-08,7.875506450305524e-09,7.875506453593308e-09,7.875506446409788e-09,2.2538279200402178e-08,42,13,scale_free,cascade,9,239483461
34,True,-0.5562008647621344,0.16184778103582825,8.792670963442879e-10,6.110776915822145e-10,6.110776858193905e-10,6.110776762902071e-10,1.1087972132282145e-08,34,13,scale_free,cascade,10,496417482
35,True,-0.537030182441278,0.31582969475602557,5.476494186676708e-11,3.84435502095914e-11,3.8443539732385675e-11,3.844354052961303e-11,2.0280498905388048e-08,35,13,scale_free,cascade,11,203081026
32,True,-0.6265083105306974,0.31254749542738103,5.136596608868038e-10,3.7909926998169963e-10,3.7909927212006357e-10,3.790992247539399e-10,1.0642311896978212e-08,32,13,scale_free,cascade,12,465757440
52,True,-0.2995737798968886,-1.9463635229056278,2.0623585344169038e-08,1.3111519188812772e-08,1.3111519188812772e-08,1.3111519187441593e-08,3.2959356250798235e-08,52,13,scale_free,cascade,13,452174091
36,True,-0.5070540801203273,0.12465183527512522,6.1564561790269684e-09,4.301341233998508e-09,4.301341243416146e-09,4.301341161116185e-09,2.218037422885535e-08,36,13,scale_free,cascade,14,5473108
42,True,-0.41100515291751755,-1.2065370514675595,7.670738034655412e-09,4.9241744728665545e-09,4.92417447091901e-09,4.9241744663428995e-09,1.6407163579789154e-08,42,13,scale_free,cascade,15,567811497
54,True,-0.3185339439957761,-0.29576760996669915,1.783818524705097e-08,1.2655884603457622e-08,1.2655884603457622e-08,1.2655884604443643e-08,3.350403937773935e-08,54,13,scale_free,cascade,16,786649712
33,True,-0.5302570498119027,-1.4644205896609237,2.7110600299281493e-09,1.8296212984603273e-09,1.829621298276266e-09,1.8296211123038092e-09,1.184059306952688e-08,33,13,scale_free,cascade,17,330716066
35,True,-0.5205315680978773,-0.9075860008555885,2.0240142831030745e-11,1.340538613902529e-11,1.3405384059657448e-11,1.340538496387974e-11,9.085197385401936e-09,35,13,scale_free,cascade,18,880586213
35,True,-0.5211837397505669,-0.6591635418572758,1.6713230915531026e-09,1.2482250529228634e-09,1.248225053211138e-09,1.2482250179611711e-09,7.311507789166947e-09,35,13,scale_free,cascade,19,878763619
34,True,-0.5567674298075281,0.37393644579478974,2.2285475125718646e-09,1.5327919013072943e-09,1.5327919497981932e-09,1.8028138047093041e-09,1.9186933696947507e-08,34,13,scale_free,heterogeneous_cascade,0,373060587
46,True,-0.3860916207583623,-0.30513061678163034,7.624953475858035e-09,5.715977037781127e-09,5.7159770384922615e-09,5.715974789572527e-09,2.0663650771095798e-08,46,13,scale_free,heterogeneous_cascade,1,850891502
39,True,-0.45586647290962823,-0.3685455413047109,5.21888595519061e-09,3.7067149811638057e-09,3.7067149776169805e-09,3.705540459869315e-09,1.4901573465690813e-08,39,13,scale_free,heterogeneous_cascade,2,565077910
36,True,-0.5045361715864485,-0.5842938211622005,1.1953405692189508e-09,6.577191636711374e-10,6.577192001027914e-10,9.079157598650325e-10,1.2579283702416025e-08,36,13,scale_free,heterogeneous_cascade,3,58270706
51,True,-0.32662825683546143,-1.0663643439545492,1.7167585721860412e-08,1.125143037084905e-08,1.1251430370001879e-08,1.1251812225242684e-08,2.732684933404798e-08,51,13,scale_free,heterogeneous_cascade,4,270341788
59,True,-0.28301231085128653,-0.8555228718696802,1.1298013684836496e-08,1.0057540967330314e-08,1.005754097049862e-08,1.0057600006388891e-08,3.1384150612191296e-08,59,13,scale_free,heterogeneous_cascade,5,672051400
38,True,-0.48296795739415255,-0.2594536082574363,4.633458557814202e-09,3.1338295682603334e-09,3.133829578129902e-09,3.109103176752869e-09,1.3345772481057438e-08,38,13,scale_free,heterogeneous_cascade,6,160588312
50,True,-0.2982264007976884,-2.9041429320932295,1.6873325205487516e-08,1.241166328451148e-08,1.2411663282478865e-08,1.2388017752907305e-08,2.875677827011658e-08,50,13,scale_free,heterogeneous_cascade,7,434731944
42,True,-0.40019167391595933,-1.3143387345973976,8.884420566478723e-09,5.948932371115461e-09,5.9489323677931306e-09,5.909569254568464e-09,1.948521819119126e-08,42,13,scale_free,heterogeneous_cascade,8,774907903
37,True,-0.45938046976627533,-1.6762447264861817,8.152669461276685e-10,3.8393647523249936e-13,3.8393797847616485e-13,1.031985100604843e-09,1.3301708928452142e-08,37,13,scale_free,heterogeneous_cascade,9,149759519
37,True,-0.49643729280575993,0.701278360740288,7.289090298765656e-09,5.2047553536588695e-09,5.204754763145231e-09,4.90117560338599e-09,3.290277662561965e-08,37,13,scale_free,heterogeneous_cascade,10,496590478
45,True,-0.3840335169988658,-0.7803431036698656,9.809419672383727e-09,6.7205779211695145e-09,6.720577918819278e-09,6.7197371608062765e-09,2.3278291773119236e-08,45,13,scale_free,heterogeneous_cascade,11,536487923
30,True,-0.6308325390666047,-0.6267679677402647,9.876377380002817e-10,5.94458356751465e-10,5.944582754741101e-10,6.917034372967798e-10,8.88050046302996e-09,30,13,scale_free,heterogeneous_cascade,12,240711467
50,True,-0.32854426230489464,-1.4639108370050125,1.4518969995869928e-08,9.65483527760596e-09,9.654835279110859e-09,9.65485181613059e-09,2.3551012099956205e-08,50,13,scale_free,heterogeneous_cascade,13,965415953
33,True,-0.597508174109865,0.24123048958411844,1.3945007566476044e-09,9.703914569739612e-10,9.703915269546425e-10,9.868106249280758e-10,6.996004646271526e-09,33,13,scale_free,heterogeneous_cascade,14,76701153
39,True,-0.4621278583073119,-0.7149903299488806,4.521937610395129e-09,2.8134593280591733e-09,2.813459330513677e-09,2.723403334381562e-09,1.2336798626342493e-08,39,13,scale_free,heterogeneous_cascade,15,963579912
37,True,-0.4815739969732832,-0.537797650596443,6.586642194100881e-09,4.456029469547775e-09,4.456028830760406e-09,4.502220221890898e-09,1.777414445362741e-08,37,13,scale_free,heterogeneous_cascade,16,791874951
46,True,-0.33185740756621585,-2.4580501934136425,1.6798013407477167e-08,1.1823834241691566e-08,1.1823834242682773e-08,1.182462838757062e-08,2.9038666542431474e-08,46,13,scale_free,heterogeneous_cascade,17,855642121
36,True,-0.48496473758651787,-0.5447666754961247,1.031185871270884e-09,1.0001921108436085e-10,1.0001940113634435e-10,1.2676853658702582e-09,2.6078522248406727e-08,36,13,scale_free,heterogeneous_cascade,18,851509085
37,True,-0.4772111130275027,-1.2387500111692848,4.17799847583268e-09,3.0786098406080837e-09,3.0786095571850168e-09,3.0622271891490683e-09,1.2114074581780218e-08,37,13,scale_free,heterogeneous_cascade,19,187609292
485,True,-0.02974725323159692,-1.4121092482811068,1.8421590889620996e-07,1.4206862680250752e-07,1.0225849803625339e-07,7.807883854570296e-08,1.4095947822475365e-07,485,14,cycle_baseline,independent,0,931091746
500,False,-0.02938819254646757,-1.1601676336082631,1.7975873652812106e-07,4.9723498047528376e-08,1.486331792139375e-07,9.993648849478283e-08,1.2959949653192448e-07,500,14,cycle_baseline,independent,1,594272694
500,False,-0.026901910272960666,-1.2433294816496956,5.462283320034233e-07,1.203207245086588e-07,5.089114570758249e-07,2.2175260102795645e-07,4.300550626720279e-07,500,14,cycle_baseline,independent,2,962157296
483,True,-0.030866035972845964,-1.2642580190099386,1.3582066488037384e-07,6.059595506911764e-08,9.817508999361724e-08,8.246844369511129e-08,9.417420949763674e-08,483,14,cycle_baseline,independent,3,878147424
500,False,-0.029388232822878297,-1.3379974272482724,1.3985971351257212e-07,6.514228021229257e-08,1.0489662726206711e-07,7.042631903223106e-08,1.101180443100879e-07,500,14,cycle_baseline,independent,4,374463936
487,True,-0.028458544205118348,-2.154681382961179,1.4327152308491244e-07,8.583503876383208e-08,5.286929716407797e-08,1.1285317854999103e-07,1.1358490064647032e-07,487,14,cycle_baseline,independent,5,117287157
